rut,cohorte,estado,sigla,creditos,nivel_original,nivel_alumno,nota,oportunidad,estado_aprobacion,max_semestres,label,ultimo_nivel,estado_temporal
236,2010,Titulado,curso_20,4,4,7,67,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_28,3,6,7,60,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_23,4,5,7,62,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_30,3,6,7,67,3.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_31,4,6,7,64,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_20,4,4,8,67,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_28,3,6,8,60,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_23,4,5,8,62,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_30,3,6,8,67,3.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_31,4,6,8,64,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_34,3,7,9,64,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_39,3,7,9,58,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_30,3,6,9,67,3.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_35,3,7,9,64,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_42,4,8,10,70,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_37,3,7,10,62,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_29,4,6,10,64,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_41,2,8,10,65,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_35,3,7,10,64,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_42,4,8,11,70,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_36,3,7,11,58,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_38,4,7,11,64,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_45,4,8,11,57,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_43,3,8,11,57,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_38,4,7,12,64,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_53,4,10,12,61,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_49,4,9,12,65,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_54,3,10,12,67,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_48,3,9,12,67,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_51,3,9,13,65,2.0,R,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_46,4,9,13,68,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_44,4,8,13,70,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_49,4,9,13,65,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_50,4,9,13,78,1.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_48,3,9,13,67,2.0,A,16,no_consistentes,14,Matriculado
236,2010,Titulado,curso_51,3,9,14,65,2.0,A,16,no_consistentes,14,Titulado
236,2010,Titulado,curso_47,3,9,14,57,1.0,A,16,no_consistentes,14,Titulado
236,2010,Titulado,curso_55,4,10,14,0,1.0,R,16,no_consistentes,14,Titulado
631,2010,Titulado,curso_14,2,3,1,74,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_3,3,1,1,67,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_10,4,3,1,65,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_12,4,3,1,67,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_8,3,2,2,14285,,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_6,4,2,2,14285,,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_13,2,3,2,78,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_7,3,2,2,14285,,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_10,4,3,2,65,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_11,4,3,2,61,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_12,4,3,2,67,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_9,4,3,3,67,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_22,3,5,3,85,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_24,3,5,3,57,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_16,4,4,3,70,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_17,5,4,3,57,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_11,4,3,3,61,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_18,3,4,4,72,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_19,3,4,4,14285,,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_22,3,5,4,85,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_20,4,4,4,14285,,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_28,3,6,4,68,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_23,4,5,4,64,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_26,4,5,4,82,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_31,4,6,4,72,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_18,3,4,5,72,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_25,3,5,5,14285,,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_39,3,7,5,61,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_28,3,6,5,68,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_27,4,5,5,14285,,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_26,4,5,5,82,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_29,4,6,5,65,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_31,4,6,5,72,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_34,3,7,6,72,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_37,3,7,6,58,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_29,4,6,6,65,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_30,3,6,6,58,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_35,3,7,6,64,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_42,4,8,7,62,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_36,3,7,7,60,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_38,4,7,7,61,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_45,4,8,7,60,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_43,3,8,7,68,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_41,2,8,7,67,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_42,4,8,8,62,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_46,4,9,8,60,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_44,4,8,8,65,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_43,3,8,8,68,2.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_48,3,9,8,71,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_47,3,9,8,58,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_51,3,9,10,70,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_53,4,10,10,74,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_49,4,9,10,75,2.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_54,3,10,10,67,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_50,4,9,10,64,1.0,A,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_55,4,10,10,0,1.0,R,16,no_consistentes,11,Matriculado
631,2010,Titulado,curso_49,4,9,11,75,2.0,A,16,no_consistentes,11,Titulado
569,2010,Titulado,curso_9,4,3,1,70,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_6,4,2,1,65,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_2,6,1,1,14285,,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_1,6,1,1,14285,,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_3,3,1,1,67,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_7,3,2,1,64,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_8,3,2,2,14285,,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_13,2,3,2,74,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_3,3,1,2,67,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_5,4,2,2,14285,,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_7,3,2,2,64,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_4,4,2,2,14285,,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_16,4,4,2,65,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_11,4,3,2,61,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_18,3,4,3,57,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_16,4,4,3,65,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_10,4,3,3,14285,,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_27,4,5,3,70,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_19,3,4,4,75,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_14,2,3,4,74,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_17,5,4,4,14285,,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_12,4,3,4,67,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_26,4,5,4,58,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_31,4,6,4,57,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_25,3,5,5,74,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_22,3,5,5,80,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_24,3,5,5,64,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_12,4,3,5,67,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_26,4,5,5,58,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_31,4,6,5,57,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_22,3,5,6,80,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_39,3,7,6,71,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_20,4,4,6,67,3.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_28,3,6,6,62,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_20,4,4,7,67,3.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_28,3,6,7,62,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_30,3,6,7,65,3.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_35,3,7,7,64,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_34,3,7,8,64,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_37,3,7,8,64,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_20,4,4,8,67,3.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_30,3,6,8,65,3.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_35,3,7,8,64,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_42,4,8,9,72,3.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_45,4,8,9,68,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_43,3,8,9,58,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_23,4,5,9,67,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_30,3,6,9,65,3.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_42,4,8,10,72,3.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_43,3,8,10,58,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_29,4,6,10,75,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_41,2,8,10,70,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_42,4,8,11,72,3.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_36,3,7,11,71,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_38,4,7,11,65,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_48,3,9,11,71,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_51,3,9,12,61,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_53,4,10,12,77,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_49,4,9,12,71,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_54,3,10,12,64,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_50,4,9,12,78,2.0,R,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_47,3,9,12,62,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_46,4,9,13,70,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_44,4,8,13,71,1.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_49,4,9,13,71,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_50,4,9,13,78,2.0,A,16,no_consistentes,14,Matriculado
569,2010,Titulado,curso_55,4,10,14,0,1.0,R,16,no_consistentes,14,Titulado
376,2010,Titulado,curso_9,4,3,1,72,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_2,6,1,1,14285,,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_1,6,1,1,14285,,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_3,3,1,1,68,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_5,4,2,1,61,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_7,3,2,1,58,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_8,3,2,2,14285,,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_14,2,3,2,72,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_6,4,2,2,14285,,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_13,2,3,2,74,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_4,4,2,2,14285,,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_10,4,3,2,70,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_12,4,3,2,67,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_19,3,4,3,68,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_16,4,4,3,58,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_10,4,3,3,70,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_11,4,3,3,14285,,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_12,4,3,3,67,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_18,3,4,4,70,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_25,3,5,4,72,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_22,3,5,4,74,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_24,3,5,4,65,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_17,5,4,4,57,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_27,4,5,4,72,3.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_20,4,4,5,74,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_27,4,5,5,72,3.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_26,4,5,5,72,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_20,4,4,6,74,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_27,4,5,6,72,3.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_26,4,5,6,72,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_28,3,6,7,61,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_23,4,5,7,57,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_30,3,6,7,58,3.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_31,4,6,7,58,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_34,3,7,8,65,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_37,3,7,8,58,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_39,3,7,8,68,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_29,4,6,8,65,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_41,2,8,8,60,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_30,3,6,8,58,3.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_35,3,7,8,60,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_36,3,7,9,61,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_34,3,7,9,65,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_39,3,7,9,68,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_30,3,6,9,58,3.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_35,3,7,9,60,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_42,4,8,10,67,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_38,4,7,10,62,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_45,4,8,10,72,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_43,3,8,10,68,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_42,4,8,11,67,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_51,3,9,11,68,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_45,4,8,11,72,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_46,4,9,11,64,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_43,3,8,11,68,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_47,3,9,11,58,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_46,4,9,12,64,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_53,4,10,12,67,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_54,3,10,12,62,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_50,4,9,12,64,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_48,3,9,12,57,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_44,4,8,13,62,1.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_49,4,9,13,74,3.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_48,3,9,13,57,2.0,A,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_49,4,9,14,74,3.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_55,4,10,14,0,2.0,R,16,no_consistentes,15,Matriculado
376,2010,Titulado,curso_49,4,9,15,74,3.0,A,16,no_consistentes,15,Titulado
376,2010,Titulado,curso_55,4,10,15,0,2.0,R,16,no_consistentes,15,Titulado
125,2010,Titulado,curso_9,4,3,1,70,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_2,6,1,1,14285,,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_1,6,1,1,14285,,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_3,3,1,1,68,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_10,4,3,1,61,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_12,4,3,1,61,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_18,3,4,2,61,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_8,3,2,2,14285,,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_6,4,2,2,14285,,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_13,2,3,2,68,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_5,4,2,2,14285,,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_7,3,2,2,14285,,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_4,4,2,2,14285,,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_16,4,4,2,71,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_10,4,3,2,61,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_12,4,3,2,61,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_19,3,4,3,78,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_16,4,4,3,71,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_17,5,4,3,60,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_27,4,5,3,57,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_11,4,3,3,14285,,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_25,3,5,4,77,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_14,2,3,4,68,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_22,3,5,4,70,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_20,4,4,4,62,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_26,4,5,4,58,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_24,3,5,5,64,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_20,4,4,5,62,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_28,3,6,5,60,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_23,4,5,5,58,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_26,4,5,5,58,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_31,4,6,5,58,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_28,3,6,6,60,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_29,4,6,6,57,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_30,3,6,6,57,3.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_31,4,6,6,58,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_36,3,7,7,64,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_34,3,7,7,64,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_37,3,7,7,58,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_39,3,7,7,64,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_30,3,6,7,57,3.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_35,3,7,7,72,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_42,4,8,8,65,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_43,3,8,8,64,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_41,2,8,8,58,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_30,3,6,8,57,3.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_35,3,7,8,72,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_42,4,8,9,65,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_38,4,7,9,72,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_45,4,8,9,65,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_38,4,7,10,72,2.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_53,4,10,10,57,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_49,4,9,10,70,3.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_54,3,10,10,81,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_48,3,9,10,65,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_51,3,9,11,77,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_46,4,9,11,68,1.0,A,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_44,4,8,11,74,2.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_49,4,9,11,70,3.0,R,16,no_consistentes,12,Matriculado
125,2010,Titulado,curso_47,3,9,11,64,1.0,A,16,no_consistentes,12,Matriculado
